                  Time        error x        error y        error z
252494250.000000000000000          0.008          0.005         -0.014
252494260.000000000000000          0.019          0.005         -0.012
252494270.000000000000000          0.007         -0.003         -0.002
252494280.000000000000000          0.000          0.000          0.000
252494290.000000000000000         -0.007          0.000         -0.001
252494300.000000000000000          0.015         -0.011          0.004
252494310.000000000000000         -0.003          0.004          0.008
252494330.000000000000000          0.001          0.017          0.008
252494340.000000000000000         -0.015         -0.002          0.012
252494350.000000000000000         -0.005         -0.005          0.014
252494360.000000000000000         -0.004         -0.003          0.011
252494370.000000000000000         -0.010         -0.000          0.009
252494390.000000000000000         -0.022         -0.006          0.008
252494400.000000000000000          0.000          0.000          0.000
252494410.000000000000000          0.016          0.000         -0.005
252494420.000000000000000          0.018          0.005         -0.011
252494430.000000000000000          0.005         -0.001         -0.005
252494440.000000000000000         -0.002         -0.002         -0.006
252494460.000000000000000          0.009          0.001         -0.008
252494470.000000000000000          0.020          0.002         -0.010
252494490.000000000000000          0.008          0.000         -0.006
252494510.000000000000000          0.015          0.005         -0.006
252494520.000000000000000          0.000          0.000          0.000
252494530.000000000000000         -0.008         -0.006          0.006
252494550.000000000000000         -0.005         -0.002          0.004
252494560.000000000000000          0.005         -0.002          0.004
252494570.000000000000000         -0.008         -0.002          0.005
252494580.000000000000000         -0.006         -0.003          0.003
252494590.000000000000000          0.003          0.000          0.000
252494600.000000000000000         -0.003          0.001         -0.001
252494610.000000000000000         -0.001         -0.000          0.000
252494620.000000000000000         -0.009          0.000         -0.001
252494630.000000000000000          0.003          0.003          0.001
252494640.000000000000000          0.000          0.000          0.000
