                  Time        error x        error y        error z
252743220.000000000000000         -0.008          0.018         -0.004
252743230.000000000000000         -0.005          0.023         -0.009
252743240.000000000000000         -0.010          0.023         -0.016
252743250.000000000000000         -0.009          0.024         -0.005
252743260.000000000000000         -0.009          0.022          0.001
252743270.000000000000000         -0.006          0.025          0.001
252743280.000000000000000         -0.005          0.025         -0.001
252743290.000000000000000         -0.007          0.038          0.002
252743300.000000000000000         -0.003          0.039          0.008
252743310.000000000000000         -0.009          0.027         -0.005
252743320.000000000000000         -0.004          0.012          0.001
252743330.000000000000000         -0.010          0.013         -0.002
252743340.000000000000000         -0.009          0.025         -0.004
252743350.000000000000000         -0.007          0.020         -0.002
252743360.000000000000000         -0.006          0.024          0.000
252743370.000000000000000         -0.009          0.026         -0.006
252743380.000000000000000         -0.004          0.040         -0.006
252743390.000000000000000         -0.002          0.038         -0.002
252743400.000000000000000         -0.007          0.027         -0.004
252743410.000000000000000         -0.015          0.016         -0.013
252743420.000000000000000         -0.015          0.008         -0.013
252743430.000000000000000         -0.010          0.025         -0.008
252743440.000000000000000         -0.011          0.040         -0.011
252743450.000000000000000         -0.012          0.033         -0.012
252743460.000000000000000         -0.012          0.024         -0.006
252743470.000000000000000         -0.010          0.016         -0.026
252743480.000000000000000         -0.009          0.016         -0.027
252743490.000000000000000         -0.009          0.024         -0.008
252743500.000000000000000         -0.009          0.029         -0.007
252743510.000000000000000         -0.013          0.021         -0.014
252743520.000000000000000         -0.008          0.023         -0.008
252743530.000000000000000         -0.004          0.022         -0.009
252743540.000000000000000         -0.007          0.014         -0.021
252743550.000000000000000         -0.007          0.025         -0.005
252743560.000000000000000         -0.007          0.029         -0.002
252743570.000000000000000         -0.006          0.029         -0.004
252743580.000000000000000         -0.006          0.025         -0.006
252743590.000000000000000         -0.007          0.016         -0.022
252743600.000000000000000         -0.008          0.019         -0.019
252743610.000000000000000         -0.006          0.023         -0.007
252743620.000000000000000         -0.010          0.013         -0.005
252743630.000000000000000         -0.009          0.018         -0.004
252743640.000000000000000         -0.006          0.023         -0.009
252743650.000000000000000         -0.003          0.026         -0.015
252743660.000000000000000         -0.003          0.020         -0.010
252743670.000000000000000         -0.005          0.023         -0.011
252743680.000000000000000         -0.006          0.022         -0.005
252743690.000000000000000         -0.004          0.028         -0.001
252743700.000000000000000         -0.004          0.022         -0.003
252743710.000000000000000         -0.005          0.022         -0.008
252743720.000000000000000         -0.008          0.016         -0.019
252743730.000000000000000         -0.002          0.021         -0.008
252743740.000000000000000         -0.002          0.022         -0.015
252743750.000000000000000         -0.002          0.026         -0.007
252743760.000000000000000         -0.003          0.021         -0.008
252743770.000000000000000         -0.009          0.011         -0.021
252743780.000000000000000         -0.008          0.017         -0.015
252743790.000000000000000         -0.003          0.021         -0.013
252743800.000000000000000         -0.006          0.021         -0.036
252743810.000000000000000         -0.004          0.023         -0.020
252743820.000000000000000         -0.002          0.021         -0.015
252743830.000000000000000         -0.001          0.031         -0.018
252743840.000000000000000         -0.002          0.029         -0.012
252743850.000000000000000         -0.001          0.024         -0.010
252743860.000000000000000         -0.006          0.020         -0.004
252743870.000000000000000          0.000          0.030         -0.001
252743880.000000000000000         -0.002          0.024         -0.012
252743890.000000000000000         -0.002          0.012         -0.031
252743900.000000000000000          0.004          0.024         -0.010
252743910.000000000000000         -0.002          0.024         -0.014
252743920.000000000000000         -0.008          0.024         -0.014
252743930.000000000000000         -0.006          0.025         -0.012
252743940.000000000000000         -0.003          0.024         -0.018
252743950.000000000000000          0.001          0.019         -0.006
252743960.000000000000000          0.001          0.020         -0.002
252743970.000000000000000         -0.001          0.026         -0.014
252743980.000000000000000         -0.002          0.026         -0.019
252743990.000000000000000          0.000          0.022         -0.030
252744000.000000000000000         -0.002          0.024         -0.009
252744010.000000000000000         -0.001          0.020         -0.025
252744020.000000000000000          0.002          0.022         -0.012
252744030.000000000000000          0.000          0.023         -0.021
252744040.000000000000000         -0.001          0.023          0.003
252744050.000000000000000         -0.001          0.016         -0.009
252744060.000000000000000          0.001          0.023         -0.017
252744070.000000000000000          0.008          0.020         -0.028
252744080.000000000000000          0.014          0.013         -0.033
252744090.000000000000000          0.004          0.021         -0.014
252744100.000000000000000         -0.001          0.024          0.024
252744110.000000000000000          0.002          0.022          0.020
252744120.000000000000000          0.003          0.021         -0.007
252744130.000000000000000          0.004          0.021          0.011
252744140.000000000000000          0.005          0.021          0.018
252744150.000000000000000          0.003          0.022         -0.004
252744160.000000000000000          0.007          0.019          0.009
252744170.000000000000000          0.003          0.022          0.023
252744180.000000000000000          0.003          0.020         -0.003
252744190.000000000000000         -0.002          0.022         -0.009
252744200.000000000000000         -0.005          0.011          0.009
252744210.000000000000000          0.003          0.019         -0.000
252744220.000000000000000          0.007          0.030         -0.039
252744230.000000000000000          0.007          0.013          0.009
252744240.000000000000000          0.004          0.019          0.001
252744250.000000000000000          0.009          0.017         -0.009
252744260.000000000000000          0.011          0.023         -0.009
252744270.000000000000000          0.006          0.019          0.002
252744280.000000000000000          0.001          0.010         -0.018
252744290.000000000000000          0.005          0.008          0.018
252744300.000000000000000          0.006          0.019          0.001
252744310.000000000000000         -0.001          0.028         -0.033
252744320.000000000000000          0.003          0.023         -0.007
252744330.000000000000000          0.005          0.018         -0.001
252744340.000000000000000          0.009          0.012         -0.011
252744350.000000000000000          0.006          0.014          0.010
252744360.000000000000000          0.008          0.020         -0.007
252744370.000000000000000          0.008          0.015         -0.016
252744380.000000000000000          0.012          0.019         -0.007
252744390.000000000000000          0.005          0.019         -0.006
252744400.000000000000000          0.003          0.017          0.004
252744410.000000000000000          0.005          0.017         -0.003
252744420.000000000000000          0.005          0.017         -0.005
252744430.000000000000000          0.006          0.025          0.009
252744440.000000000000000          0.008          0.018         -0.005
252744450.000000000000000          0.007          0.018         -0.007
252744460.000000000000000          0.007          0.023         -0.010
252744470.000000000000000          0.008          0.017         -0.009
252744480.000000000000000          0.007          0.018         -0.010
252744490.000000000000000          0.006          0.013         -0.002
252744500.000000000000000          0.006          0.014          0.008
252744510.000000000000000          0.007          0.017         -0.012
252744520.000000000000000          0.011          0.019         -0.011
